id,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label,Attempted Category
6784286,18.216.24.42-172.31.69.28-61059-80-6,18.216.24.42,61059,172.31.69.28,80,6,2018-02-21 18:44:08.581176,55056,5,5,248,935,248,0,49.6,110.90897168398958,935,0,187.0,418.1447117924607,21487.213019471084,181.6332461493752,6117.333333333333,17140.593688667846,51793,4,55052,13763.000000000002,25363.55105264245,51793,287,55049,13762.250000000002,25562.3087425608,52078,25,1,1,0,0,0.0,0.0,112,112,90.81662307468758,90.81662307468758,0,935,118.3,297.3550253671713,88420.01111111109,2,2,0,2,9,0,1,1,1.0,118.3,49.6,187.0,0,0,0,0,0,0,0,24,0,93,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,55056,DDoS-HOIC,-1
6665811,18.218.11.51-172.31.69.28-52489-80-6,18.218.11.51,52489,172.31.69.28,80,6,2018-02-21 18:58:21.485657,7916,5,5,267,935,267,0,53.4,119.40602999848876,935,0,187.0,418.1447117924607,151844.36584133402,1263.2642748863063,879.5555555555555,1516.409914164959,4072,2,7914,1978.5,1816.3425704787448,4072,326,7913,1978.25,2169.40058925655,4402,20,1,1,0,0,0.0,0.0,112,112,631.6321374431532,631.6321374431532,0,935,120.2,298.3349348187928,89003.73333333334,2,2,0,2,9,0,1,1,1.0,120.2,53.4,187.0,0,0,0,0,0,0,0,26,0,93,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,7916,DDoS-HOIC,-1
574661,172.31.65.36-172.31.0.2-53532-53-17,172.31.65.36,53532,172.31.0.2,53,17,2018-02-21 14:39:23.588525,287,1,1,30,158,30,30,30.0,0.0,158,158,158.0,0.0,655052.2648083625,6968.641114982579,287.0,0.0,287,287,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,8,8,3484.320557491289,3484.320557491289,30,158,94.0,90.50966799187808,8192.0,0,0,0,0,0,0,0,0,1.0,94.0,30.0,158.0,0,0,0,0,0,0,0,15,0,79,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
5931463,18.219.193.20-172.31.69.25-41924-80-6,18.219.193.20,41924,172.31.69.25,80,6,2018-02-16 17:48:00.682275,1082786,6,5,348,935,348,0,57.99999999999999,142.07040508142433,935,0,187.0,418.1447117924607,1184.9063434510604,10.15897878251104,108278.6,316234.4946000251,1007449,6,1082776,216555.2,442381.3661759501,1007449,3308,75330,18832.5,21440.81113981776,41675,31,1,1,0,0,0.0,0.0,208,168,5.541261154096931,4.617717628414109,0,935,116.63636363636364,290.8065586355551,84568.45454545456,2,3,0,2,9,0,0,0,0.8333333333333334,116.63636363636364,58.0,187.0,0,0,0,0,0,0,0,31,0,85,26883,237,1,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,1082786,DoS Hulk,-1
5846338,13.58.98.64-172.31.69.25-51294-22-6,13.58.98.64,51294,172.31.69.25,22,6,2018-02-14 18:32:34.799968,332836,23,22,1944,2665,640,0,84.52173913043478,135.95349123378966,976,0,121.13636363636364,258.6415602913745,13847.66070977899,135.20172096768377,7564.4545454545405,21403.180739987773,115595,4,332828,15128.545454545454,28698.063290763937,115595,282,332829,15849.000000000004,33315.29596896896,118501,9,16,15,0,0,0.0,0.0,744,712,69.10310182792726,66.09861913975651,0,976,102.4222222222222,203.74410073879093,41511.65858585859,2,2,0,31,44,0,0,0,0.9565217391304348,102.42222222222222,84.52173913043478,121.13636363636364,0,0,0,0,0,0,0,43,0,59,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,332836,SSH-BruteForce,-1
6536459,18.219.193.20-172.31.69.25-58562-80-6,18.219.193.20,58562,172.31.69.25,80,6,2018-02-16 17:52:20.382028,142999,6,5,329,935,329,0,54.83333333333333,134.31368756261094,935,0,187.0,418.1447117924607,8839.222651906657,76.9236148504535,14299.9,17585.229101278277,42349,3,142996,28599.2,15719.571151911236,43562,6489,142989,35747.25,26807.333901689413,64989,35,1,1,0,0,0.0,0.0,200,168,41.95833537297464,34.965279477478866,0,935,114.9090909090909,289.3476989870334,83722.09090909091,2,2,0,2,10,0,0,0,0.8333333333333334,114.9090909090909,54.833333333333336,187.0,0,0,0,0,0,0,0,29,0,85,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,142999,DoS Hulk,-1
6118100,18.219.193.20-172.31.69.25-47652-80-6,18.219.193.20,47652,172.31.69.25,80,6,2018-02-16 17:49:20.376199,97466,5,5,317,935,317,0,63.4,141.76670977348667,935,0,187.0,418.1447117924607,12845.505099214086,102.59988098413808,10829.555555555557,12492.25085914375,31100,3,97461,24365.25,22966.64335327796,57654,4955,97460,24365.0,16316.999131784823,34849,20,1,1,0,0,0.0,0.0,168,168,51.29994049206904,51.29994049206904,0,935,125.2,301.4711336835493,90884.84444444445,2,2,0,2,9,0,0,0,1.0,125.2,63.4,187.0,0,0,0,0,0,0,0,31,0,93,26883,237,1,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,97466,DoS Hulk,-1
5110467,196.52.84.25-172.31.65.80-53007-3389-6,196.52.84.25,53007,172.31.65.80,3389,6,2018-03-02 17:36:55.631644,2501143,11,11,2367,2578,565,0,215.1818181818182,236.52053533755503,1149,0,234.36363636363632,454.8239819374684,1977.0960716760296,8.795978478639567,119102.04761904763,164537.45570218234,549018,3,2501143,250114.3,231230.6364943164,688672,3,2465403,246540.3,166309.15079122977,549018,72950,8,6,0,0,1.0,0.0,232,268,4.397989239319784,4.397989239319784,0,1149,224.77272727272728,353.89612840065047,125242.46969696968,0,2,1,14,21,0,1,1,1.0,224.77272727272728,215.1818181818182,234.3636363636364,0,0,0,0,0,0,0,107,0,117,8192,62968,8,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,2501143,BENIGN,-1
6880706,18.216.24.42-172.31.69.28-54548-80-6,18.216.24.42,54548,172.31.69.28,80,6,2018-02-21 18:49:21.100381,103640,5,5,298,935,298,0,59.6,133.26965145898745,935,0,187.0,418.1447117924607,11896.950984175994,96.487842531841,11515.555555555557,33167.57664538936,99940,3,103637,25909.25,49360.91016431929,99940,323,103632,25908.0,49581.67703900303,100262,21,1,1,0,0,0.0,0.0,112,112,48.2439212659205,48.2439212659205,0,935,123.3,300.1851465716154,90111.1222222222,2,2,0,2,9,0,1,1,1.0,123.3,59.6,187.0,0,0,0,0,0,0,0,29,0,93,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,103640,DDoS-HOIC,-1
1682212,172.31.64.81-172.31.0.2-60310-53-17,172.31.64.81,60310,172.31.0.2,53,17,2018-02-28 15:47:20.116010,20187,2,2,70,198,35,35,35.0,0.0,99,99,99.0,0.0,13275.870609798383,198.1473225343043,6729.0,10382.875757707978,18712,406,19781,19781.0,0.0,19781,19781,19118,19118.0,0.0,19118,19118,0,0,0,0,0.0,0.0,16,16,99.07366126715212,99.07366126715212,35,99,67.0,36.95041722813605,1365.3333333333333,0,0,0,0,0,0,0,0,1.0,67.0,35.0,99.0,0,0,0,0,0,0,0,17,0,49,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
5767140,18.219.193.20-172.31.69.25-39060-80-6,18.219.193.20,39060,172.31.69.25,80,6,2018-02-16 17:46:51.158879,318756,6,5,796,935,398,0,132.66666666666666,205.52631623874024,935,0,187.0,418.1447117924607,5430.486014380906,34.50915433748698,31875.6,67392.1385065713,218324,7,318749,63749.8,88211.823517032,218324,7600,318749,79687.25,132986.759785514,278418,48,2,1,0,0,0.0,0.0,200,168,18.82317509317472,15.685979244312264,0,935,157.36363636363637,303.0901756003559,91863.65454545456,2,2,0,3,10,0,0,0,0.8333333333333334,157.36363636363637,132.66666666666666,187.0,0,0,0,0,0,0,0,72,0,85,26883,219,2,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,318756,DoS Hulk,-1
5922631,18.216.24.42-172.31.69.25-63694-80-6,18.216.24.42,63694,172.31.69.25,80,6,2018-02-20 14:41:39.631083,19707650,5,4,20,964,20,0,4.0,8.94427190999916,964,0,241.0,482.0,49.929849576179805,0.4566754534406689,2463456.25,6567684.339736229,18693968,4,19707650,4926912.5,9190456.04072578,18693968,44,1013190,337730.0,584658.9673271077,1012836,20,1,1,0,0,1.0,0.0,112,92,0.2537085852448161,0.2029668681958528,0,964,109.33333333333334,320.5682454642069,102764.0,1,2,1,2,8,0,1,1,0.8,109.33333333333331,4.0,241.0,0,0,0,0,0,0,0,2,0,107,8192,211,1,20,1013682.0,0.0,1013682,1013682,18693968.0,0.0,18693968,18693968,-1,-1,19707650,DDoS-LOIC-HTTP,-1
6745504,52.14.136.135-172.31.69.28-65257-80-6,52.14.136.135,65257,172.31.69.28,80,6,2018-02-21 18:54:38.852820,8153,5,5,336,935,336,0,67.2,150.26376808798588,935,0,187.0,418.1447117924607,155893.53612167298,1226.542377039127,905.8888888888888,1691.5830931737023,5183,2,8151,2037.75,2164.219239510329,5183,408,8144,2036.0,2518.226095223911,5593,23,1,1,0,0,0.0,0.0,112,112,613.2711885195633,613.2711885195633,0,935,127.1,302.87087457638887,91730.76666666666,2,2,0,2,9,0,1,1,1.0,127.1,67.2,187.0,0,0,0,0,0,0,0,33,0,93,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,8153,DDoS-HOIC,-1
6604078,18.219.193.20-172.31.69.25-48248-80-6,18.219.193.20,48248,172.31.69.25,80,6,2018-02-16 17:52:49.731292,54400,5,5,327,935,327,0,65.4,146.23884572848624,935,0,187.0,418.1447117924607,23198.529411764703,183.82352941176472,6044.444444444444,14361.827983504669,43506,5,54393,13598.249999999998,20554.674381188008,43830,294,54393,13598.249999999998,20373.731197713067,43506,35,1,1,0,0,0.0,0.0,168,168,91.91176470588236,91.91176470588236,0,935,126.20000000000005,302.19375682940023,91321.06666666668,2,2,0,2,9,0,0,0,1.0,126.2,65.4,187.0,0,0,0,0,0,0,0,32,0,93,26883,237,1,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,54400,DoS Hulk,-1
3154525,172.31.66.78-172.31.0.2-50682-53-17,172.31.66.78,50682,172.31.0.2,53,17,2018-02-23 15:51:19.445222,532,1,1,38,54,38,38,38.0,0.0,54,54,54.0,0.0,172932.33082706766,3759.398496240601,532.0,0.0,532,532,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,8,8,1879.6992481203008,1879.6992481203008,38,54,46.0,11.31370849898476,128.0,0,0,0,0,0,0,0,0,1.0,46.0,38.0,54.0,0,0,0,0,0,0,0,19,0,27,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3692757,129.158.72.21-172.31.66.95-61292-3389-6,129.158.72.21,61292,172.31.66.95,3389,6,2018-02-22 18:07:17.757794,3014596,10,7,1148,1581,677,0,114.8,210.0924664152536,1173,0,225.8571428571429,430.0986044197418,905.2622639982272,5.6392299332978615,188412.25,454457.24713589216,1659378,57,3014596,334955.1111111111,591975.7535419936,1659378,1442,3002385,500397.5,695470.7881902014,1729423,16207,5,5,0,0,1.0,0.0,212,152,3.3171940784105067,2.3220358548873548,0,1173,160.5294117647059,312.0440909645339,97371.51470588232,0,2,1,10,16,0,1,2,0.7,160.52941176470588,114.8,225.8571428571429,0,0,0,0,0,0,0,67,0,93,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,3014596,BENIGN,-1
2935173,193.111.198.66-172.31.66.56-51728-3389-6,193.111.198.66,51728,172.31.66.56,3389,6,2018-02-23 13:50:21.555833,90944180,14,13,1392,2276,684,0,99.42857142857144,190.1055230394685,1884,0,175.0769230769231,519.5819572083025,40.3324324877084,0.2968854081701544,3497853.076923077,16605530.458778448,84899197,22,6044927,464994.38461538457,448077.7646234224,1332404,29901,90944151,7578679.25,24353415.66235225,84899197,29935,7,5,0,0,0.0,1.0,292,272,0.1539405820141541,0.1429448261560003,0,1884,135.85185185185182,379.6750334880225,144153.13105413102,1,2,1,12,26,0,1,2,0.9285714285714286,135.85185185185185,99.42857142857144,175.07692307692307,0,0,0,0,0,0,0,51,0,84,8192,0,7,20,6044983.0,0.0,6044983,6044983,84899197.0,0.0,84899197,84899197,-1,-1,90944180,BENIGN,-1
5948239,18.218.11.51-172.31.69.25-51852-80-6,18.218.11.51,51852,172.31.69.25,80,6,2018-02-20 14:51:54.298453,41888927,5,4,20,964,20,0,4.0,8.94427190999916,964,0,241.0,482.0,23.490694808200743,0.2148539159286653,5236115.875,14310609.372049192,40636478,3,41888927,10472231.75,20118156.145348087,40636478,18,1252030,417343.3333333334,722561.0940289639,1251685,24,1,1,0,0,1.0,0.0,112,92,0.1193632866270363,0.095490629301629,0,964,109.33333333333334,320.5682454642069,102764.0,1,2,1,2,8,0,1,1,0.8,109.33333333333331,4.0,241.0,0,0,0,0,0,0,0,2,0,107,8192,211,1,20,1252449.0,0.0,1252449,1252449,40636478.0,0.0,40636478,40636478,-1,-1,41888927,DDoS-LOIC-HTTP,-1
6377371,18.218.55.126-172.31.69.28-55436-80-6,18.218.55.126,55436,172.31.69.28,80,6,2018-02-21 18:32:28.371289,3303,5,5,261,935,261,0,52.2,116.72274842548904,935,0,187.0,418.1447117924607,362095.0650923403,3027.5507114744173,367.0,436.4851085661457,1172,2,3301,825.25,373.4053873919515,1172,296,3299,824.75,631.9606395971192,1445,22,1,1,0,0,0.0,0.0,112,112,1513.7753557372089,1513.7753557372089,0,935,119.59999999999997,298.01275140503634,88811.6,2,2,0,2,9,0,1,1,1.0,119.6,52.2,187.0,0,0,0,0,0,0,0,26,0,93,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,3303,DDoS-HOIC,-1
6429784,18.219.32.43-172.31.69.28-60992-80-6,18.219.32.43,60992,172.31.69.28,80,6,2018-02-21 18:34:54.474435,3031,5,5,336,935,336,0,67.2,150.26376808798588,935,0,187.0,418.1447117924607,419333.553282745,3299.241174529858,336.77777777777777,459.5023878549974,1334,3,3028,757.0,441.7518156914204,1334,297,3027,756.75,784.9791398502257,1681,21,1,1,0,0,0.0,0.0,112,112,1649.620587264929,1649.620587264929,0,935,127.1,302.87087457638887,91730.76666666666,2,2,0,2,9,0,1,1,1.0,127.1,67.2,187.0,0,0,0,0,0,0,0,33,0,93,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,3031,DDoS-HOIC,-1
1812101,172.31.67.45-23.219.88.74-51413-80-6,172.31.67.45,51413,23.219.88.74,80,6,2018-03-02 15:07:46.973373,87167433,13,11,456,913,448,0,35.07692307692308,124.0688394524464,913,0,82.99999999999999,275.27985759949814,15.705406857627665,0.2753321874237136,3789888.391304348,4841960.676776964,10014343,14,87167433,7263952.75,4452619.456388078,10046481,259,80409163,8040916.3,4227286.637533586,10049761,8081,1,1,0,0,1.0,0.0,272,328,0.1491382681878448,0.1261939192358687,0,913,57.04166666666667,203.895855591859,41573.51992753623,0,2,1,2,23,0,1,1,0.8461538461538461,57.04166666666666,35.07692307692308,83.0,0,0,0,0,0,0,0,19,0,38,8192,946,9,20,44158.0,32619.39604744392,130997,32104,9641112.333333336,1093263.553700228,10014343,6726232,-1,-1,87167433,BENIGN,-1
1063277,172.31.67.86-172.31.0.2-52130-53-17,172.31.67.86,52130,172.31.0.2,53,17,2018-02-15 16:08:16.478543,276,1,1,39,103,39,39,39.0,0.0,103,103,103.0,0.0,514492.7536231884,7246.376811594203,276.0,0.0,276,276,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,8,8,3623.1884057971015,3623.1884057971015,39,103,71.0,45.254833995939045,2048.0,0,0,0,0,0,0,0,0,1.0,71.0,39.0,103.0,0,0,0,0,0,0,0,19,0,51,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3451728,172.31.67.18-172.31.0.2-52410-53-17,172.31.67.18,52410,172.31.0.2,53,17,2018-03-02 18:57:52.216745,358,1,1,36,52,36,36,36.0,0.0,52,52,52.0,0.0,245810.0558659218,5586.59217877095,358.0,0.0,358,358,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,8,8,2793.296089385475,2793.296089385475,36,52,44.0,11.31370849898476,128.0,0,0,0,0,0,0,0,0,1.0,44.0,36.0,52.0,0,0,0,0,0,0,0,18,0,26,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
1644931,172.31.68.28-172.31.0.2-54339-53-17,172.31.68.28,54339,172.31.0.2,53,17,2018-03-01 15:46:14.295537,1848,1,1,34,64,34,34,34.0,0.0,64,64,64.0,0.0,53030.30303030303,1082.2510822510822,1848.0,0.0,1848,1848,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,8,8,541.1255411255411,541.1255411255411,34,64,49.0,21.213203435596427,450.0,0,0,0,0,0,0,0,0,1.0,49.0,34.0,64.0,0,0,0,0,0,0,0,17,0,32,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
915988,212.92.116.6-172.31.67.63-61005-3389-6,212.92.116.6,61005,172.31.67.63,3389,6,2018-02-20 17:53:24.347605,2623027,9,9,1333,2754,661,0,148.11111111111111,209.3349256839649,1173,0,306.0,500.024249411966,1558.1234962507058,6.862300693054246,154295.70588235295,246766.1470106274,953184,2,2623027,327878.375,361873.1310070413,1143076,2,2484107,310513.375,294334.66773285595,953184,54809,6,6,0,0,1.0,0.0,192,204,3.431150346527123,3.431150346527123,0,1173,227.0555555555556,380.6297370569279,144878.9967320261,0,2,1,12,17,0,0,0,1.0,227.0555555555556,148.11111111111111,306.0,0,0,0,0,0,0,0,74,0,153,8192,62872,6,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,2623027,BENIGN,-1
6918225,18.219.193.20-172.31.69.25-35022-80-6,18.219.193.20,35022,172.31.69.25,80,6,2018-02-16 17:55:05.642439,1171847,6,5,416,935,416,0,69.33333333333334,169.831288832967,935,0,187.0,418.1447117924607,1152.880879500481,9.386890950781115,117184.7,313804.8749377195,1008579,5,1171839,234367.8,433153.7899011159,1008579,12575,163263,40815.75,28691.403955133785,64967,45,1,1,0,0,0.0,0.0,208,168,5.1201223367897,4.266768613991417,0,935,122.8181818181818,296.876007175325,88135.36363636363,2,3,0,2,9,0,0,0,0.8333333333333334,122.8181818181818,69.33333333333333,187.0,0,0,0,0,0,0,0,37,0,85,26883,237,1,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,1171847,DoS Hulk,-1
6809270,18.218.115.60-172.31.69.28-62153-80-6,18.218.115.60,62153,172.31.69.28,80,6,2018-02-21 18:45:33.229667,5047,5,5,266,935,266,0,53.2,118.95881640298882,935,0,187.0,418.1447117924607,237963.146423618,1981.3750743015653,560.7777777777778,1153.9312997074153,3583,2,5045,1261.25,1557.1714474221092,3583,264,5044,1261.0,1771.620538753526,3851,29,1,1,0,0,0.0,0.0,112,112,990.6875371507826,990.6875371507826,0,935,120.1,298.2804236136041,88971.21111111112,2,2,0,2,9,0,1,1,1.0,120.1,53.2,187.0,0,0,0,0,0,0,0,26,0,93,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,5047,DDoS-HOIC,-1
3409052,172.31.67.31-172.31.0.2-50403-53-17,172.31.67.31,50403,172.31.0.2,53,17,2018-02-15 15:53:02.122729,80450,1,1,40,92,40,40,40.0,0.0,92,92,92.0,0.0,1640.7706650093228,24.860161591050343,80450.0,0.0,80450,80450,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,8,8,12.430080795525171,12.430080795525171,40,92,66.0,36.76955262170047,1352.0,0,0,0,0,0,0,0,0,1.0,66.0,40.0,92.0,0,0,0,0,0,0,0,20,0,46,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
5771958,18.219.193.20-172.31.69.25-51444-80-6,18.219.193.20,51444,172.31.69.25,80,6,2018-02-16 17:46:53.181779,271153,5,5,363,935,363,0,72.6,162.33853516648472,935,0,187.0,418.1447117924607,4786.965292657651,36.8795477092269,30128.11111111111,70641.32076278805,211769,7,271144,67786.0,99578.84775058072,211769,209,271145,67786.25,100865.22504932014,213682,22,1,1,0,0,0.0,0.0,168,168,18.43977385461345,18.43977385461345,0,935,129.8,305.05256377658367,93057.06666666664,2,2,0,2,9,0,0,0,1.0,129.8,72.6,187.0,0,0,0,0,0,0,0,36,0,93,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,271153,DoS Hulk,-1
2910705,172.31.65.96-172.31.0.2-56032-53-17,172.31.65.96,56032,172.31.0.2,53,17,2018-03-01 12:49:42.497028,715,1,1,51,79,51,51,51.0,0.0,79,79,79.0,0.0,181818.18181818185,2797.202797202797,715.0,0.0,715,715,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,8,8,1398.6013986013986,1398.6013986013986,51,79,65.0,19.79898987322333,392.0,0,0,0,0,0,0,0,0,1.0,65.0,51.0,79.0,0,0,0,0,0,0,0,25,0,39,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
1118033,172.31.64.103-172.31.0.2-65231-53-17,172.31.64.103,65231,172.31.0.2,53,17,2018-02-15 18:12:23.779047,13029,1,1,44,100,44,44,44.0,0.0,100,100,100.0,0.0,11052.268017499424,153.5037224652698,13029.0,0.0,13029,13029,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,8,8,76.7518612326349,76.7518612326349,44,100,72.0,39.59797974644666,1568.0,0,0,0,0,0,0,0,0,1.0,72.0,44.0,100.0,0,0,0,0,0,0,0,22,0,50,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
6097169,18.219.193.20-172.31.69.25-47216-80-6,18.219.193.20,47216,172.31.69.25,80,6,2018-02-16 17:49:11.109074,128118,5,5,320,935,320,0,64.0,143.10835055998655,935,0,187.0,418.1447117924607,9795.657128584586,78.05304484927956,14235.333333333334,22312.70835196839,56382,7,128111,32027.75,23995.026184260216,56382,610,128110,32027.5,40355.61336006017,84126,19,1,1,0,0,0.0,0.0,168,168,39.02652242463978,39.02652242463978,0,935,125.5,301.6846219334209,91013.61111111112,2,2,0,2,9,0,0,0,1.0,125.5,64.0,187.0,0,0,0,0,0,0,0,32,0,93,26883,237,1,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,128118,DoS Hulk,-1
4927295,172.31.67.9-172.31.0.2-56754-53-17,172.31.67.9,56754,172.31.0.2,53,17,2018-03-02 16:22:59.908186,345,1,1,50,66,50,50,50.0,0.0,66,66,66.0,0.0,336231.884057971,5797.101449275363,345.0,0.0,345,345,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,8,8,2898.550724637681,2898.550724637681,50,66,58.0,11.31370849898476,128.0,0,0,0,0,0,0,0,0,1.0,58.0,50.0,66.0,0,0,0,0,0,0,0,25,0,33,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
6363158,18.219.193.20-172.31.69.25-38970-80-6,18.219.193.20,38970,172.31.69.25,80,6,2018-02-16 17:51:04.914680,111494,5,5,325,935,325,0,65.0,145.34441853748632,935,0,187.0,418.1447117924607,11301.056559097353,89.6909250722012,12388.222222222224,29093.470817254587,89250,3,111487,27871.75,41254.2654633029,89250,376,111488,27872.0,41494.223622089856,89623,22,1,1,0,0,0.0,0.0,168,168,44.8454625361006,44.8454625361006,0,935,126.0,302.04672191934515,91232.22222222222,2,2,0,2,9,0,0,0,1.0,126.0,65.0,187.0,0,0,0,0,0,0,0,32,0,93,26883,237,1,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,111494,DoS Hulk,-1
4141004,5.101.40.43-172.31.64.48-58184-3389-6,5.101.40.43,58184,172.31.64.48,3389,6,2018-02-16 17:48:11.515542,1752487,8,7,1032,1429,565,0,129.0,190.9195791800456,1149,0,204.1428571428571,420.4990798925441,1404.290017557905,8.55926463363209,125177.64285714286,243586.4572857376,946981,5,1752487,250355.2857142857,386326.6347020848,1119753,5,1633891,272315.1666666666,331027.6941480375,946981,120194,5,5,0,0,1.0,0.0,172,152,4.564941137937115,3.994323495694976,0,1149,164.06666666666666,309.04795436184025,95510.63809523809,0,2,1,10,14,0,1,1,0.875,164.06666666666666,129.0,204.1428571428572,0,0,0,0,0,0,0,68,0,95,8192,62968,5,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,1752487,BENIGN,-1
5334820,213.202.230.207-172.31.66.103-16315-3389-6,213.202.230.207,16315,172.31.66.103,3389,6,2018-02-28 12:45:10.624404,90110080,14,10,1346,1579,629,0,96.14285714285714,167.3342381365728,1155,0,157.9,357.32103523613364,32.46029744951952,0.2663409021499037,3917829.565217392,17937882.261809077,86195097,3,3914968,301151.3846153846,362391.9535458209,1166184,3,90110022,10012224.666666666,28571184.8392128,86195097,24640,7,5,0,0,0.0,1.0,292,212,0.1553655262541105,0.1109753758957932,0,1155,121.875,258.3696900550264,66754.89673913042,1,2,1,12,23,0,1,1,0.7142857142857143,121.875,96.14285714285714,157.9,0,0,0,0,0,0,0,56,0,65,8192,0,7,20,3914983.0,0.0,3914983,3914983,86195097.0,0.0,86195097,86195097,-1,-1,90110080,BENIGN,-1
